timestamp,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,year,month,day,day_of_week,quarter,capacity_utilization,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,over_capacity_flag,usage_spike_flag,is_weekend,is_month_start,is_month_end,region_southeast-asia,region_west-europe,service_type_Storage
2023-01-25,368.2573854410294,415.7144131655964,29.46059083528235,99.57052547656514,97.3171096844006,107.94559225037165,2023,1,25,2,1,0.8858422363487722,393.1064085833107,226.50982029487955,56.47706988339014,228.7108715797178,91.54678305176152,0,0,0,0,0,False,False,False
2023-01-26,274.2654977327659,369.6720786435845,21.94123981862127,99.90569744205742,102.1609197380107,100.63794544491212,2023,1,26,3,1,0.7419156424772781,368.2573854410294,129.65471792453607,473.65916394943633,248.9605237434535,105.58008566768838,0,0,0,0,0,False,False,False
2023-01-27,437.8035294560828,628.1043126401366,35.02428235648662,99.36957622311697,101.66644775524148,101.8292153851846,2023,1,27,4,1,0.69702360045236,274.2654977327659,289.67776990476045,96.40574097616968,269.61920657320064,91.56229674403511,0,0,0,0,0,False,False,False
2023-01-28,239.64104776662407,420.3219557604796,19.17128382132993,99.80926912612104,97.51699753810176,103.00289189091882,2023,1,28,5,1,0.5701368783675518,437.8035294560828,133.9551608230876,328.1981284923175,290.78002936624665,111.84146716219419,0,0,1,0,0,False,False,False
2023-01-29,173.3248493092427,293.0768897620855,13.865987944739416,99.64490618446834,99.06170455961012,105.84121322642146,2023,1,29,6,1,0.5913971908530374,239.64104776662407,201.47192518726425,482.9776468135439,305.87801321532334,92.62522594958635,0,0,1,0,0,False,False,False
2023-01-30,348.65202441319167,537.2813774916481,27.892161953055336,99.50019984872335,101.21513372866272,101.89939553562742,2023,1,30,0,1,0.6489188701103108,173.3248493092427,226.60029834018596,312.64525033289243,301.85700237560593,98.34728028797502,0,0,0,0,0,False,False,False
2023-01-31,361.5244540330336,534.379671314791,28.921956322642693,99.2471713287706,96.9468962766045,104.97089962384548,2023,1,31,1,1,0.6765310760110627,348.65202441319167,393.1064085833107,396.0443368312297,319.2929632431782,93.48015716882017,0,0,0,0,1,False,False,False
2023-02-01,79.41035335952407,156.16261416903393,6.352828268761925,99.53409637945158,98.69883031688629,107.3212478922286,2023,2,1,2,1,0.5085106559087729,361.5244540330336,368.2573854410294,226.50982029487955,314.78125545028144,90.02205679418925,0,0,0,1,0,False,False,False
2023-02-02,222.9469912218568,365.2835021066093,17.83575929774854,99.21607134898642,99.66855389370676,103.72888202934809,2023,2,2,3,1,0.6103396127558723,79.41035335952407,274.2654977327659,129.65471792453607,273.5173937243521,121.959450458756,0,0,0,0,0,False,False,False
2023-02-03,150.7179266701804,267.37332279099485,12.057434133614432,99.58701053549328,99.89368038855484,105.85374878655048,2023,2,3,4,1,0.5636984464153003,222.9469912218568,437.8035294560828,289.67776990476045,266.1861785085079,123.44042035943248,0,0,0,0,0,False,False,False
2023-02-04,408.8417097231177,547.3630399616343,32.70733677784941,99.84207591180328,100.81123518628075,107.09703159051348,2023,2,4,5,1,0.7469296972476881,150.7179266701804,239.64104776662407,133.9551608230876,225.17394953909334,102.90092794539385,0,0,1,0,0,False,False,False
2023-02-05,392.4625561259126,509.89054028761245,31.39700449007301,99.50019984872335,102.41796388821294,102.92501423841078,2023,2,5,6,1,0.7696996220101229,408.8417097231177,173.3248493092427,201.47192518726425,249.34547267573524,124.47644845298622,0,0,1,0,0,False,False,False
2023-02-06,123.63071953625114,286.6964383112384,9.89045756290009,99.50019984872335,102.2437063788537,108.56835451899204,2023,2,6,0,1,0.4312251671645718,392.4625561259126,348.65202441319167,226.60029834018596,280.650859363831,129.62091592102342,0,0,0,0,0,False,False,False
2023-02-07,109.0601949570744,381.29208440898134,8.724815596565952,99.91163936933752,102.49840353497508,107.06757783519026,2023,2,7,1,1,0.2860279544646783,123.63071953625114,361.5244540330336,393.1064085833107,248.50495866712518,137.60277638151973,0,0,0,0,0,False,False,False
2023-02-08,328.1700804431536,474.61377514109233,26.25360643545229,99.55405219665204,98.24736266405164,106.29578795074455,2023,2,8,2,1,0.6914465985434067,109.0601949570744,79.41035335952407,368.2573854410294,212.43863594198817,136.12073241330424,0,0,0,0,0,False,False,False
2023-02-09,253.54322803323507,389.3872131686096,20.283458242658806,99.52113863432676,99.26095676635552,106.76342180108328,2023,2,9,3,1,0.6511339341886597,328.1700804431536,222.9469912218568,274.2654977327659,247.97573981107806,127.82159818543663,0,0,0,0,0,False,False,False
2023-02-10,494.442303681226,521.6619581354729,39.55538429449808,99.8583611811612,96.87638627720904,110.48976981541009,2023,2,10,4,1,0.9478212776880731,253.54322803323507,150.7179266701804,437.8035294560828,252.34663078413215,127.34532554563884,0,0,0,0,0,False,False,False
2023-02-11,211.65501622989456,338.3861694881815,16.932401298391564,99.16188863385918,100.74856011115462,106.4426566281624,2023,2,11,5,1,0.6254836494943887,494.442303681226,408.8417097231177,239.64104776662407,301.4501132142815,146.46094420139684,0,0,1,0,0,False,False,False
2023-02-12,142.62854451654573,381.29208440898134,11.41028356132366,99.26705211540182,100.0967702365716,105.36934928565027,2023,2,12,6,1,0.3740663663071473,211.65501622989456,392.4625561259126,173.3248493092427,273.28058557239245,141.2329030873807,0,0,1,0,0,False,False,False
2023-02-13,440.66401446987743,492.5509765704069,35.25312115759019,99.6856996927039,99.93822472885684,110.87734220660089,2023,2,13,0,1,0.8946566658707811,142.62854451654573,123.63071953625114,348.65202441319167,237.59001248534008,137.61618858441017,0,0,0,0,0,False,False,False
2023-02-14,409.0161419863855,507.4211386527135,32.72129135891084,99.50019984872335,100.2409999175786,104.93723460425832,2023,2,14,1,1,0.8060683933515078,440.66401446987743,109.0601949570744,361.5244540330336,282.8804831901438,145.78696491737554,0,0,0,0,0,False,False,False
2023-02-15,323.55729175705005,481.23627883463314,25.884583340564006,99.80485588132892,99.49462862399808,107.90073528221949,2023,2,15,2,1,0.6723460096162738,409.0161419863855,328.1700804431536,79.41035335952407,325.7313327657597,129.3357255955669,0,0,0,0,0,False,False,False
2023-02-16,483.3170938569109,590.3553102664973,38.66536750855288,99.7979326242774,98.84207348961166,107.36381717026237,2023,2,16,3,1,0.8186884837856927,323.55729175705005,253.54322803323507,222.9469912218568,325.0723629534592,129.3329803050828,0,0,0,0,0,False,False,False
2023-02-17,147.53291004084906,184.76153003447817,11.793033942110725,99.02340220018588,102.44916887525228,110.60096335423792,2023,2,17,4,1,0.7985044831211242,483.3170938569109,494.442303681226,150.7179266701804,357.89720092827,137.0795429469886,0,0,0,0,0,False,False,False
2023-02-18,446.0355894026562,583.1935158311512,35.682847152212496,99.52762820868584,97.65479348627736,105.00278467440536,2023,2,18,5,1,0.7648157554820867,147.53291004084906,211.65501622989456,408.8417097231177,308.3387161225019,142.10387776105844,0,0,1,0,0,False,False,False
2023-02-19,284.431089772419,416.67651361291576,22.75448718179352,99.08823318779486,98.94506135277229,108.30641125563292,2023,2,19,6,1,0.6826184833557715,446.0355894026562,142.62854451654573,392.4625561259126,341.82165514718207,143.13514190819396,0,0,1,0,0,False,False,False
2023-02-20,86.41367737306348,178.95010955079255,6.913094189845078,99.17178926983664,99.89368038855484,103.70055673141738,2023,2,20,0,1,0.48289256480469567,284.431089772419,440.66401446987743,123.63071953625114,362.07916161230685,118.08840529345444,0,0,0,0,0,False,False,False
2023-02-21,268.31943985679527,149.45411678781193,9.472894712631332,99.77295397020777,98.62266649007412,107.67764459830286,2023,2,21,1,1,1.7953298686160841,86.41367737306348,409.0161419863855,109.0601949570744,311.47197059847633,150.3094000246077,1,0,0,0,0,False,False,False
2023-02-22,290.88955915366626,349.625896116769,23.2711647322933,99.01199956689746,98.0117875339156,107.84757857325653,2023,2,22,2,1,0.832002327014456,268.31943985679527,323.55729175705005,328.1700804431536,291.37244172282055,144.38191976204405,0,0,0,0,0,False,False,False
2023-02-23,79.99341825231048,193.3068622024472,6.399473460184838,99.14866731080888,100.17729339479602,111.45786809311672,2023,2,23,3,1,0.4138157194261145,290.88955915366626,483.3170938569109,253.54322803323507,286.70562277948005,143.69455263134844,0,0,0,0,0,False,False,False
2023-02-24,331.0986059844187,419.84774112194,26.487888478753497,99.2036303895736,100.5623591245389,106.26414889052488,2023,2,24,4,1,0.7886159041838334,79.99341825231048,147.53291004084906,494.442303681226,229.0879548359657,132.11361402346574,0,0,0,0,0,False,False,False
2023-02-25,437.6164983635462,609.9890793277963,35.0093198690837,99.90973726830316,101.67512540671676,106.5874748209048,2023,2,25,5,1,0.7174169394078277,331.0986059844187,446.0355894026562,211.65501622989456,255.3116256850471,131.4440459464526,0,0,1,0,0,False,False,False
2023-02-26,122.03223572955784,225.11258112512,9.762578858364629,99.00923830362882,101.6569090313902,106.45828005867372,2023,2,26,6,1,0.5420942495512102,437.6164983635462,284.431089772419,142.62854451654573,254.10889839374562,129.43114880394006,0,0,1,0,0,False,False,False
2023-02-27,448.7881012092835,575.5360813629047,35.90304809674268,99.38761044119605,103.36218462986098,106.90437295678456,2023,2,27,0,1,0.7797740502151069,122.03223572955784,86.41367737306348,440.66401446987743,230.90906210190832,137.39948834631477,0,0,0,0,0,False,False,False
2023-02-28,197.6867391241902,295.81022503548775,15.814939129935215,99.08771442538284,100.96011916017336,105.76724687089092,2023,2,28,1,1,0.6682890664123396,448.7881012092835,268.31943985679527,409.0161419863855,282.676836935654,142.07084986180243,0,0,0,0,1,False,False,False
2023-03-01,442.7286127180709,614.2766547405964,35.418289017445666,99.1842404036678,99.61577789455713,111.36863914523953,2023,3,1,2,1,0.7207316268677527,197.6867391241902,290.88955915366626,323.55729175705005,272.58645111671046,145.72189778022673,0,0,0,1,0,False,False,False
2023-03-02,65.12612008247719,96.403696704441,5.210089606598175,99.89737307881096,100.20328857537902,106.41251076431207,2023,3,2,3,1,0.6755562526003948,442.7286127180709,79.99341825231048,483.3170938569109,294.277744483054,159.54570656046215,0,0,0,0,0,False,False,False
2023-03-03,285.52591011846494,326.1843070549241,22.842072809477195,99.85153829641594,99.89368038855484,109.06354807859567,2023,3,3,4,1,0.8753514621731543,65.12612008247719,331.0986059844187,147.53291004084906,292.15384474450633,162.93665064365047,0,0,0,0,0,False,False,False
2023-03-04,142.19657336782063,320.205987435188,11.37572586942565,99.870786036402,99.2790531915908,109.86350610129357,2023,3,4,5,1,0.44407843371948896,285.52591011846494,437.6164983635462,446.0355894026562,285.6434596207987,162.0291393679886,0,0,1,0,0,False,False,False
2023-03-05,406.9676076972145,483.9847095693693,32.55740861577716,99.84860746442877,99.46890632396315,109.88666444082467,2023,3,5,6,1,0.840868729219397,142.19657336782063,122.03223572955784,284.431089772419,243.4406131928379,154.12889355482227,0,0,1,0,0,False,False,False
2023-03-06,134.335374843912,308.8072444122015,10.74682998751296,99.81087287872305,103.61575231759838,109.69787904803204,2023,3,6,0,1,0.43501367689612463,406.9676076972145,448.7881012092835,86.41367737306348,284.14566633107455,154.3465091534109,0,0,0,0,0,False,False,False
2023-03-07,354.2799029339453,432.7986257116512,28.342392234715625,99.67946392471924,99.19586651096664,110.11866748331268,2023,3,7,1,1,0.8185790847912295,134.335374843912,197.6867391241902,268.31943985679527,239.22384827887865,143.84440276452946,0,0,0,0,0,False,False,False
2023-03-08,489.5601478297967,529.4898546285335,39.16481182638373,99.41832294402884,99.5562781924094,109.98464881838224,2023,3,8,2,1,0.9245883439508964,354.2799029339453,442.7286127180709,290.88955915366626,261.59430025170076,148.41202650374382,0,0,0,0,0,False,False,False
2023-03-09,451.5361241628435,504.8955564780121,36.12288993302748,99.07817947056893,101.468609351123,103.70055673141738,2023,3,9,3,1,0.8943159003272148,489.5601478297967,65.12612008247719,79.99341825231048,268.2845195533759,158.6412372487532,0,0,0,0,0,False,False,False
2023-03-10,156.84506076866282,269.0705407269052,12.547604861493026,99.10318255478026,99.48682413963566,104.4699089659926,2023,3,10,4,1,0.5829142809351755,451.5361241628435,285.52591011846494,331.0986059844187,323.48594870771393,142.5831241688444,0,0,0,0,0,False,False,False
2023-03-11,411.1635558109158,534.13231161739,32.89308446487326,99.50754104869684,100.75470140552646,108.977392710366,2023,3,11,5,1,0.7697784741123109,156.84506076866282,142.19657336782063,437.6164983635462,305.10297022917075,155.96066144261547,0,0,1,0,0,False,False,False
2023-03-12,104.46125021833689,199.8718524520825,8.35690001746695,99.74366626733033,101.02384818205854,109.0619441114948,2023,3,12,6,1,0.522641126986005,411.1635558109158,406.9676076972145,122.03223572955784,343.52682486389864,141.6085996366797,0,0,1,0,0,False,False,False
2023-03-13,343.53124186637285,515.7400272045561,27.48249934930983,99.68556789840252,103.680434269684,107.96501689014718,2023,3,13,0,1,0.6660938142195415,104.46125021833689,134.335374843912,448.7881012092835,300.31163093834465,163.4894074541808,0,0,0,0,0,False,False,False
2023-03-14,234.3330027028544,310.35215181426526,18.746640216228357,99.67034943333766,96.74221963285098,112.055540056149,2023,3,14,1,1,0.755055189187457,343.53124186637285,354.2799029339453,197.6867391241902,330.1967547986963,146.31056630954598,0,0,0,0,0,False,False,False
2023-03-15,223.48035713161505,304.7500358974261,17.878428570529206,99.5359935312741,100.36660042421,107.20176238673926,2023,3,15,2,1,0.7333234809095639,234.3330027028544,489.5601478297967,442.7286127180709,313.06148333711184,149.9973494922903,0,0,0,0,0,False,False,False
2023-03-16,263.995716869072,381.74014198145136,21.11965734952576,99.22547223874216,100.53177259611869,113.14953123924958,2023,3,16,3,1,0.6915587014212916,223.48035713161505,451.5361241628435,65.12612008247719,275.050084665943,130.226830140239,0,0,0,0,0,False,False,False
2023-03-17,422.3835149478364,579.9985179856856,33.79068119582691,99.567793661941,102.33161203841676,109.2484894171781,2023,3,17,4,1,0.7282493003857311,263.995716869072,156.84506076866282,285.52591011846494,248.25859790969,104.6458745022641,0,0,0,0,0,False,False,False
2023-03-18,389.0425650156361,547.4486657950115,31.12340520125089,99.65195511051336,99.89368038855484,110.59995103176678,2023,3,18,5,1,0.7106466584417808,422.3835149478364,411.1635558109158,142.19657336782063,286.1926627924291,113.72089613997504,0,0,1,0,0,False,False,False
2023-03-19,411.5672344835981,598.8282841373318,32.92537875868785,99.4010516675823,99.44321765837805,111.00772718141152,2023,3,19,6,1,0.6872875670468692,389.0425650156361,104.46125021833689,406.9676076972145,283.03252125024625,109.91293989395481,0,0,1,0,0,False,False,False
2023-03-20,177.92334181738252,222.0124471573273,14.2338673453906,99.6232621199228,98.74761993555688,109.8092413778008,2023,3,20,0,1,0.8014115609081081,411.5672344835981,343.53124186637285,134.335374843912,326.90480471671214,85.28888068293486,0,0,0,0,0,False,False,False
2023-03-21,484.72137730790473,641.7081795530457,38.777710184632376,99.94126498065404,97.88922596581504,111.93003378977674,2023,3,21,1,1,0.7553610702695368,177.92334181738252,234.3330027028544,354.2799029339453,303.2465332811421,101.36255080402098,0,0,0,0,0,False,False,False
2023-03-22,111.47040664302769,248.76556352893743,8.917632531442214,99.731211483551,102.15035187133692,107.10732908040158,2023,3,22,2,1,0.4480942018731664,484.72137730790473,223.48035713161505,489.5601478297967,339.01630108186356,116.09903138494654,0,0,0,0,0,False,False,False
2023-03-23,398.29612016874313,381.29208440898134,31.86368961349945,99.50019984872335,99.52460975062073,110.25796395233031,2023,3,23,3,1,1.044595826808518,111.47040664302769,263.995716869072,451.5361241628435,323.01487958349395,139.9465206384522,1,0,0,0,0,False,False,False
2023-03-24,76.03000225122227,268.43216642909897,6.082400180097782,99.93329707590316,101.07418166612229,110.00257770429594,2023,3,24,4,1,0.28323730074020054,398.29612016874313,422.3835149478364,156.84506076866282,342.20065148344696,139.71251348490338,0,0,0,0,0,False,False,False
2023-03-25,110.423682906024,302.8518246962427,8.83389463248192,99.52436312670616,100.00760615224638,106.66958338625616,2023,3,25,5,1,0.36461290275129704,76.03000225122227,389.0425650156361,411.1635558109158,292.7215782410735,165.5283413006677,0,0,1,0,0,False,False,False
2023-03-26,491.5300265430325,545.7494035041035,39.3224021234426,99.7846691651255,100.05336211422107,111.08636462574935,2023,3,26,6,1,0.9006515140228397,110.423682906024,411.5672344835981,104.46125021833689,252.9188807968432,171.88309870665333,0,0,1,0,0,False,False,False
2023-03-27,229.02648147597063,414.5420659140596,18.32211851807765,99.98332246526871,97.31177105927362,106.7526690278399,2023,3,27,0,1,0.5524806776146357,491.5300265430325,177.92334181738252,343.53124186637285,264.3421368053338,186.24148348669513,0,0,0,0,0,False,False,False
2023-03-28,282.5142733518205,439.093999028139,22.601141868145643,99.27967110531311,101.55854777478832,109.39209952488685,2023,3,28,1,1,0.6434027200943727,229.02648147597063,484.72137730790473,234.3330027028544,271.64258532798925,183.2672240980816,0,0,0,0,0,False,False,False
2023-03-29,241.35268344696223,268.1154797187656,19.308214675756982,99.1265881332102,101.38047360076054,104.86761744504145,2023,3,29,2,1,0.9001818309786677,282.5142733518205,111.47040664302769,223.48035713161505,242.75585619140583,158.32233614743794,0,0,0,0,0,False,False,False
2023-03-30,401.2842728415007,526.3633733340408,32.10274182732006,99.94269956784062,96.82307091916488,111.57836981938306,2023,3,30,3,1,0.7623711929265214,241.35268344696223,398.29612016874313,263.995716869072,261.3104671633965,147.62111256607318,0,0,0,0,0,False,False,False
2023-03-31,268.31943985679527,585.5173757176586,38.095264015906686,99.3767125327712,100.90836633437968,108.92821852467972,2023,3,31,4,1,0.4582604222939084,401.2842728415007,76.03000225122227,422.3835149478364,261.73734611664753,148.0868432253503,0,0,0,0,1,False,False,False
2023-04-01,307.28569241468693,477.1951602365757,24.58285539317496,99.89702618987644,100.1394936976821,108.72037834247364,2023,4,1,5,2,0.6439413431233167,268.31943985679527,110.423682906024,389.0425650156361,289.2072657745865,123.72833804283626,0,0,1,1,0,False,False,False
2023-04-02,244.4085174175277,440.874890787121,19.552681393402217,99.06682752121698,97.3433700970699,110.15411402402184,2023,4,2,6,2,0.5543715973054627,307.28569241468693,491.5300265430325,411.5672344835981,317.3304099901098,95.46298683394309,0,0,1,0,0,False,False,False
2023-04-03,56.79980789651377,381.29208440898134,4.543984631721101,99.2483841152342,102.37982279448234,112.0228142879613,2023,4,3,0,2,0.148966658944824,244.4085174175277,229.02648147597063,177.92334181738252,282.0273372578949,59.05793558077128,0,0,0,0,0,False,False,False
2023-04-04,91.68146737311524,246.39065031483688,7.3345173898492195,99.90540317721008,96.7890698205619,109.11078525410788,2023,4,4,1,2,0.3720979966405587,56.79980789651377,282.5142733518205,484.72137730790473,257.42352674654387,103.76893831749578,0,0,0,0,0,False,False,False
2023-04-05,469.7197286597426,587.6854425602082,37.57757829277941,99.19827919768896,102.83404082596326,111.34185061502517,2023,4,5,2,2,0.7992706550862367,91.68146737311524,241.35268344696223,111.47040664302769,230.16169732101454,119.89327798226076,0,0,0,0,0,False,False,False
2023-04-06,185.4707350254409,295.94435869886433,14.83765880203527,99.05561431657397,101.5863387335862,109.93351751704644,2023,4,6,3,2,0.6267081279767358,469.7197286597426,401.2842728415007,398.29612016874313,262.7855609228403,150.58717602894342,0,0,0,0,0,False,False,False
2023-04-07,478.7667576511277,557.580415216535,38.301340612090215,99.35088069930512,101.41527284741696,109.96912948403158,2023,4,7,4,2,0.8586505992417252,185.4707350254409,268.31943985679527,76.03000225122227,231.95505552054604,139.16479090340036,0,0,0,0,0,False,False,False
2023-04-08,97.40546801659994,157.4305028712706,7.792437441327995,99.5140323250724,97.16475213163044,111.13228709234542,2023,4,8,5,2,0.618720427363733,478.7667576511277,307.28569241468693,110.423682906024,262.0189580625935,168.06140463689613,0,0,1,0,0,False,False,False
2023-04-09,141.9423725295366,253.34728404211685,11.355389802362929,99.41507894455437,99.90859953780644,108.38115674242228,2023,4,9,6,2,0.560267985765894,97.40546801659994,244.4085174175277,491.5300265430325,232.0360688628668,177.11743878193602,0,0,1,0,0,False,False,False
2023-04-10,218.9610178099252,383.6476359447456,17.516881424794015,99.42913751042808,97.8442563772456,108.50934056947756,2023,4,10,0,2,0.5707346984446446,141.9423725295366,56.79980789651377,229.02648147597063,217.39804816458238,180.13301465401332,0,0,0,0,0,False,False,False
2023-04-11,126.44645272283088,181.54198870488293,10.11571621782647,99.88150542204713,100.71200525845003,110.29547632097058,2023,4,11,1,2,0.696513537308352,218.9610178099252,91.68146737311524,282.5142733518205,240.56393529506977,165.90230941790836,0,0,0,0,0,False,False,False
2023-04-12,361.56151510747617,429.0926723523455,28.924921208598093,99.9296777946558,97.15598695018494,112.03938697940563,2023,4,12,2,2,0.8426187124691406,126.44645272283088,469.7197286597426,241.35268344696223,245.53036177360056,161.15500325850846,0,0,0,0,0,False,False,False
2023-04-13,449.6531850203161,528.2054963254308,35.97225480162529,99.89195128673356,99.06170193994838,111.08539340909029,2023,4,13,3,2,0.8512845628234089,361.56151510747617,185.4707350254409,401.2842728415007,230.0791884089911,139.85516047103692,0,0,0,0,0,False,False,False
2023-04-14,438.9949610907639,564.6435322713671,35.11959688726111,99.57514087608928,103.53754356651883,108.77581847593169,2023,4,14,4,2,0.7774727522775969,449.6531850203161,478.7667576511277,268.31943985679527,267.81953840825895,160.00483493236695,0,0,0,0,0,False,False,False
2023-04-15,336.1731470720199,464.0475279771187,26.893851765761596,99.17756245018634,99.20459177218616,113.36107966738996,2023,4,15,5,2,0.7244368880434936,438.9949610907639,97.40546801659994,307.28569241468693,262.1378531853498,151.7594634093888,0,0,1,0,0,False,False,False
2023-04-16,438.3485741114925,617.8453924678699,35.067885928919395,99.19468704910342,98.20888781290734,111.67139514901798,2023,4,16,6,2,0.7094793931546364,336.1731470720199,141.9423725295366,244.4085174175277,296.2475216218384,134.40348957362397,0,0,1,0,0,False,False,False
2023-04-17,175.26581674819545,338.95859224584905,14.021265339855637,99.32299137886072,97.97013038738072,108.11233271601256,2023,4,17,0,2,0.5170714676000127,438.3485741114925,218.9610178099252,56.79980789651377,338.59126470497495,123.97410354024113,0,0,0,0,0,False,False,False
2023-04-18,187.90856061926917,381.29208440898134,15.032684849541532,99.0564089397274,97.6282789057396,104.94326533518937,2023,4,18,1,2,0.4928205129422901,175.26581674819545,126.44645272283088,91.68146737311524,332.34909312472786,131.85125655291142,0,0,0,0,0,False,False,False
2023-04-19,270.3310079226102,406.38515266643753,21.62648063380881,99.22752845853964,95.8066486028604,111.26439361544378,2023,4,19,2,2,0.6652088693419833,187.90856061926917,361.56151510747617,469.7197286597426,341.12939425279046,117.07265366584785,0,0,0,0,0,False,False,False
2023-04-20,162.3510287331036,229.7355511063456,12.988082298648289,99.00064685685368,100.59236960946204,110.23404971443604,2023,4,20,3,2,0.7066865704992719,270.3310079226102,449.6531850203161,185.4707350254409,328.0964646549524,119.47243516477134,0,0,0,0,0,False,False,False
2023-04-21,326.80811324353994,510.71714234213584,26.1446490594832,99.50475546945496,98.69833454874008,109.4313033443662,2023,4,21,4,2,0.6399004187421754,162.3510287331036,438.9949610907639,478.7667576511277,287.0532994710649,120.10113792824812,0,0,0,0,0,False,False,False
2023-04-22,398.8598233257272,461.0564313277998,31.90878586605817,99.3416329080581,101.010808546862,109.76050395697568,2023,4,22,5,2,0.8650997930492973,326.80811324353994,336.1731470720199,97.40546801659994,271.02660692146156,102.6660383263237,0,0,1,0,0,False,False,False
2023-04-23,77.81380731015018,114.43870237019831,6.225104584812015,99.16116307931416,97.80919819398152,109.9040230035124,2023,4,23,6,2,0.6799605876203482,398.8598233257272,438.3485741114925,141.9423725295366,279.9818463862768,111.63764141132324,0,0,1,0,0,False,False,False
2023-04-24,243.48092890091976,381.29208440898134,11.793033942110725,99.11869218253798,100.45862825686928,112.66824264760808,2023,4,24,0,2,0.6385680134910888,77.81380731015018,175.26581674819545,218.9610178099252,228.4768797003708,109.54477189683604,0,0,0,0,0,False,False,False
2023-04-25,64.59955072123414,203.1687256920981,5.167964057698732,99.52696895719194,96.51133856144348,110.34032521572146,2023,4,25,1,2,0.3179601117306542,243.48092890091976,187.90856061926917,126.44645272283088,238.22189572218858,107.02748028009186,0,0,0,0,0,False,False,False
2023-04-26,268.31943985679527,488.23188504159975,34.272713574504664,99.37718136093171,100.96889321055788,110.0293788903649,2023,4,26,2,2,0.549573774424694,64.59955072123414,270.3310079226102,361.56151510747617,220.60632287961215,125.27996471841229,0,0,0,0,0,False,False,False
2023-04-27,416.6019521194952,546.731535738075,33.32815616955961,99.36972336568138,99.06956626676384,108.45596741784787,2023,4,27,3,2,0.7619863221482042,268.31943985679527,162.3510287331036,449.6531850203161,220.31895601306718,125.14913538795814,0,0,0,0,0,False,False,False
2023-04-28,379.1734088194126,547.5782819882314,30.33387270555301,99.1449718940368,100.30375521922788,111.46801679428744,2023,4,28,4,2,0.6924551635661143,416.6019521194952,326.80811324353994,438.9949610907639,256.6405164968374,141.36582578878364,0,0,0,0,0,False,False,False
